time,open,high,low,close,vwap,volume,count
2025-12-12 19:40:00,131.65,131.74,131.63,131.73,131.67,4.1159247,11
2025-12-12 19:41:00,131.76,131.82,131.75,131.8,131.76,32.44668101,9
2025-12-12 19:42:00,131.76,131.76,131.5,131.5,131.55,1708.39578039,36
2025-12-12 19:43:00,131.44,131.45,131.25,131.4,131.32,493.3717118,37
2025-12-12 19:44:00,131.25,131.26,130.86,131.03,131.04,3922.81964414,138
2025-12-12 19:45:00,130.93,131.02,130.73,130.73,130.88,1182.28393606,61
2025-12-12 19:46:00,130.71,130.71,130.5,130.64,130.55,439.67290355,41
2025-12-12 19:47:00,130.64,130.64,130.38,130.38,130.49,947.10223607,65
2025-12-12 19:48:00,130.47,130.87,130.47,130.81,130.71,282.70040001,36
2025-12-12 19:49:00,130.83,131.05,130.83,131.04,130.94,613.22002112,46
2025-12-12 19:50:00,131.03,131.04,130.94,131.03,131.01,244.37454383,19
2025-12-12 19:51:00,131.09,131.11,130.96,131.11,130.97,681.883612,28
2025-12-12 19:52:00,131.16,131.21,131.08,131.21,131.15,143.27398254,18
2025-12-12 19:53:00,131.26,131.31,131.2,131.2,131.27,329.83984624,26
2025-12-12 19:54:00,131.31,131.35,131.3,131.32,131.31,166.74004413,17
2025-12-12 19:55:00,131.32,131.33,131.24,131.24,131.26,791.92764322,24
2025-12-12 19:56:00,131.24,131.24,131.09,131.09,131.21,103.96688448,10
2025-12-12 19:57:00,131.08,131.08,130.91,130.91,131.0,174.47814349,20
2025-12-12 19:58:00,130.9,131.06,130.82,131.06,130.83,70.03146703,18
2025-12-12 19:59:00,131.15,131.29,131.15,131.29,131.25,4.91944302,16
2025-12-12 20:00:00,131.29,131.29,131.11,131.18,131.16,73.18100334,22
2025-12-12 20:01:00,131.13,131.21,131.1,131.19,131.15,18.40941,11
2025-12-12 20:02:00,131.21,131.25,131.19,131.22,131.2,14.17926133,7
2025-12-12 20:03:00,131.21,131.21,131.03,131.13,131.17,219.75335609,10
2025-12-12 20:04:00,131.16,131.3,131.1,131.3,131.21,12.14762559,18
2025-12-12 20:05:00,131.28,131.45,131.28,131.36,131.36,135.84174522,26
2025-12-12 20:06:00,131.32,131.41,131.3,131.4,131.35,133.8760287,16
2025-12-12 20:07:00,131.33,131.35,131.21,131.31,131.33,41.49012822,13
2025-12-12 20:08:00,131.26,131.35,131.21,131.21,131.26,18.06996484,9
2025-12-12 20:09:00,131.31,131.47,131.3,131.47,131.44,231.83736831,13
2025-12-12 20:10:00,131.48,131.63,131.48,131.48,131.54,7.47435392,17
2025-12-12 20:11:00,131.41,131.58,131.41,131.57,131.48,11.74432332,9
2025-12-12 20:12:00,131.56,131.56,131.5,131.5,131.53,4.4454532,12
2025-12-12 20:13:00,131.41,131.48,131.34,131.48,131.39,35.4593346,15
2025-12-12 20:14:00,131.48,131.54,131.36,131.37,131.47,308.39439917,15
2025-12-12 20:15:00,131.28,131.46,131.23,131.46,131.27,50.29629105,21
2025-12-12 20:16:00,131.53,131.55,131.45,131.55,131.49,61.03931889,10
2025-12-12 20:17:00,131.53,131.88,131.53,131.75,131.59,33.59160495,15
2025-12-12 20:18:00,131.76,131.84,131.69,131.76,131.73,138.62077956,24
2025-12-12 20:19:00,131.76,131.76,131.69,131.69,131.73,2.24363038,9
2025-12-12 20:20:00,131.63,131.63,131.5,131.51,131.61,9.40740916,5
2025-12-12 20:21:00,131.38,131.5,131.38,131.5,131.46,31.91012973,12
2025-12-12 20:22:00,131.49,131.57,131.47,131.52,131.48,4.36457543,7
2025-12-12 20:23:00,131.52,131.7,131.52,131.64,131.65,17.13222697,14
2025-12-12 20:24:00,131.62,131.75,131.62,131.75,131.68,15.11585153,20
2025-12-12 20:25:00,131.75,131.77,131.6,131.6,131.62,111.83000681,20
2025-12-12 20:26:00,131.56,131.62,131.43,131.43,131.5,2042.00354458,23
2025-12-12 20:27:00,131.5,131.58,131.5,131.55,131.57,93.18908418,15
2025-12-12 20:28:00,131.56,131.56,131.51,131.54,131.54,1.49439701,8
2025-12-12 20:29:00,131.52,131.52,131.43,131.43,131.51,8.21036576,3
2025-12-12 20:30:00,131.41,131.59,131.41,131.52,131.5,8.04915628,13
2025-12-12 20:31:00,131.5,131.61,131.49,131.5,131.51,8.58065165,11
2025-12-12 20:32:00,131.38,131.63,131.32,131.6,131.48,33.22871416,22
2025-12-12 20:33:00,131.62,131.71,131.6,131.6,131.66,22.81172264,26
2025-12-12 20:34:00,131.52,131.64,131.52,131.61,131.59,88.77591576,22
2025-12-12 20:35:00,131.61,131.72,131.6,131.69,131.66,668.30646747,38
2025-12-12 20:36:00,131.66,131.66,131.53,131.58,131.53,136.61992851,9
2025-12-12 20:37:00,131.55,131.63,131.55,131.62,131.58,162.29040506,6
2025-12-12 20:38:00,131.58,131.58,131.54,131.54,131.56,40.10468566,16
2025-12-12 20:39:00,131.56,131.61,131.56,131.58,131.6,200.06569192,15
2025-12-12 20:40:00,131.59,131.63,131.55,131.56,131.61,5.01341069,12
2025-12-12 20:41:00,131.56,131.6,131.56,131.6,131.58,4.21025276,5
2025-12-12 20:42:00,131.65,131.74,131.65,131.74,131.68,435.09312566,19
2025-12-12 20:43:00,131.72,131.83,131.68,131.77,131.75,7.76728883,16
2025-12-12 20:44:00,131.77,131.8,131.63,131.64,131.66,39.46130083,25
2025-12-12 20:45:00,131.66,131.66,131.56,131.6,131.61,436.735727,16
2025-12-12 20:46:00,131.61,131.7,131.6,131.64,131.65,2.70001136,11
2025-12-12 20:47:00,131.6,131.73,131.6,131.73,131.6,11.3682803,7
2025-12-12 20:48:00,131.73,131.8,131.73,131.8,131.75,6.19319951,12
2025-12-12 20:49:00,131.76,131.76,131.52,131.52,131.61,590.86051246,21
2025-12-12 20:50:00,131.54,131.81,131.54,131.73,131.64,9.68603772,18
2025-12-12 20:51:00,131.73,131.8,131.69,131.8,131.73,16.97784896,15
2025-12-12 20:52:00,131.8,131.88,131.8,131.88,131.87,377.35321283,17
2025-12-12 20:53:00,131.85,131.88,131.83,131.83,131.86,4.73763527,7
2025-12-12 20:54:00,131.85,131.94,131.85,131.9,131.87,11.2460659,9
2025-12-12 20:55:00,131.9,131.9,131.78,131.83,131.82,4410.84782284,39
2025-12-12 20:56:00,131.77,131.77,131.7,131.7,131.72,244.03231887,10
2025-12-12 20:57:00,131.66,131.75,131.65,131.65,131.73,60.68012731,21
2025-12-12 20:58:00,131.61,131.67,131.6,131.61,131.63,63.68986002,8
2025-12-12 20:59:00,131.61,131.67,131.57,131.58,131.63,109.61527304,15
2025-12-12 21:00:00,131.58,131.58,131.43,131.43,131.5,354.64199666,23
2025-12-12 21:01:00,131.39,131.48,131.39,131.48,131.4,166.1266739,9
2025-12-12 21:02:00,131.53,131.53,131.32,131.35,131.32,302.98688022,8
2025-12-12 21:03:00,131.39,131.39,131.32,131.33,131.33,6.31726374,9
2025-12-12 21:04:00,131.33,131.67,131.33,131.62,131.59,191.37843412,18
2025-12-12 21:05:00,131.63,131.72,131.63,131.65,131.65,29.91993032,8
2025-12-12 21:06:00,131.64,131.7,131.62,131.69,131.63,12.62340196,7
2025-12-12 21:07:00,131.64,131.73,131.63,131.66,131.67,5.64551347,15
2025-12-12 21:08:00,131.69,131.69,131.56,131.56,131.65,17.54342,13
2025-12-12 21:09:00,131.6,131.63,131.57,131.61,131.6,12.53469677,11
2025-12-12 21:10:00,131.6,131.61,131.59,131.61,131.59,948.65160871,10
2025-12-12 21:11:00,131.59,131.59,131.39,131.4,131.49,84.15834246,14
2025-12-12 21:12:00,131.42,131.53,131.42,131.5,131.47,5407.28213483,49
2025-12-12 21:13:00,131.51,131.51,131.51,131.51,131.51,4.0465179,1
2025-12-12 21:14:00,131.47,131.48,131.44,131.47,131.45,3.35206961,7
2025-12-12 21:15:00,131.49,131.51,131.49,131.51,131.5,9.82303513,6
2025-12-12 21:16:00,131.51,131.52,131.5,131.52,131.51,3.95797558,5
2025-12-12 21:17:00,131.49,131.55,131.49,131.55,131.53,112.17722592,10
2025-12-12 21:18:00,131.58,131.62,131.56,131.62,131.61,15.60035562,8
2025-12-12 21:19:00,131.61,131.66,131.61,131.66,131.61,2.4639132,6
2025-12-12 21:20:00,131.65,131.66,131.63,131.63,131.64,475.42677498,15
2025-12-12 21:21:00,131.68,131.78,131.68,131.77,131.71,4.59232574,13
2025-12-12 21:22:00,131.76,131.76,131.7,131.71,131.75,48.91868339,8
2025-12-12 21:23:00,131.7,131.71,131.66,131.66,131.67,8.37540598,13
2025-12-12 21:24:00,131.63,131.68,131.53,131.56,131.56,66.16000538,22
2025-12-12 21:25:00,131.6,131.61,131.57,131.61,131.59,2.90923836,11
2025-12-12 21:26:00,131.61,131.62,131.61,131.62,131.61,2.85147044,8
2025-12-12 21:27:00,131.62,131.62,131.57,131.57,131.59,2035.12318269,36
2025-12-12 21:28:00,131.62,131.68,131.62,131.64,131.63,22.52774354,7
2025-12-12 21:29:00,131.63,131.65,131.63,131.65,131.63,7.54634118,14
2025-12-12 21:30:00,131.68,131.73,131.67,131.73,131.68,3.68832931,7
2025-12-12 21:31:00,131.72,131.8,131.63,131.8,131.73,829.75998428,25
2025-12-12 21:32:00,131.78,131.82,131.78,131.81,131.81,10.40592226,10
2025-12-12 21:33:00,131.8,131.85,131.77,131.83,131.84,97.56296196,16
2025-12-12 21:34:00,131.81,131.86,131.81,131.84,131.85,26.23373752,15
2025-12-12 21:35:00,131.83,131.84,131.78,131.81,131.81,12.65769521,8
2025-12-12 21:36:00,131.84,131.84,131.84,131.84,131.84,106.42821897,5
2025-12-12 21:37:00,131.83,131.89,131.82,131.85,131.83,810.87576424,23
2025-12-12 21:38:00,131.88,131.91,131.88,131.89,131.88,0.56750339,8
2025-12-12 21:39:00,131.9,131.92,131.88,131.89,131.9,9.06517764,10
2025-12-12 21:40:00,131.9,131.9,131.84,131.84,131.85,16.82595442,9
2025-12-12 21:41:00,131.82,131.82,131.81,131.81,131.81,0.34280957,5
2025-12-12 21:42:00,131.83,131.9,131.81,131.9,131.88,19.28138238,13
2025-12-12 21:43:00,131.9,131.93,131.89,131.89,131.91,1.90272544,10
2025-12-12 21:44:00,131.9,131.91,131.89,131.91,131.89,42.38706861,7
2025-12-12 21:45:00,131.91,131.92,131.85,131.85,131.89,12.25760614,14
2025-12-12 21:46:00,131.85,131.96,131.85,131.95,131.89,653.80777142,16
2025-12-12 21:47:00,131.96,132.0,131.96,132.0,131.98,35.21342666,15
2025-12-12 21:48:00,132.0,132.1,132.0,132.07,132.0,790.69812167,19
2025-12-12 21:49:00,132.07,132.07,132.06,132.06,132.06,0.0506,2
2025-12-12 21:50:00,132.06,132.07,132.0,132.0,132.05,2.98788366,10
2025-12-12 21:51:00,131.97,131.98,131.95,131.98,131.96,119.26014572,16
2025-12-12 21:52:00,131.98,131.98,131.98,131.98,131.98,0.89547314,2
2025-12-12 21:53:00,131.98,131.98,131.84,131.86,131.91,13.20066656,15
2025-12-12 21:54:00,131.87,131.89,131.87,131.89,131.87,0.15328,3
2025-12-12 21:55:00,131.87,131.87,131.79,131.79,131.83,644.23458302,17
2025-12-12 21:56:00,131.82,131.83,131.82,131.83,131.82,3.38590994,4
2025-12-12 21:57:00,131.82,131.83,131.82,131.83,131.82,0.96541335,5
2025-12-12 21:58:00,131.83,131.94,131.83,131.89,131.91,17.18121034,7
2025-12-12 21:59:00,131.83,131.86,131.83,131.85,131.83,8.40630876,6
2025-12-12 22:00:00,131.88,131.88,131.87,131.87,131.87,2.43272005,11
2025-12-12 22:01:00,131.88,131.88,131.87,131.88,131.87,3.05277452,6
2025-12-12 22:02:00,131.97,132.0,131.97,131.97,131.98,0.2207,3
2025-12-12 22:03:00,132.0,132.06,132.0,132.03,132.05,7.72440477,8
2025-12-12 22:04:00,132.06,132.12,132.05,132.11,132.05,204.33946049,15
2025-12-12 22:05:00,132.1,132.1,132.09,132.09,132.09,3.41684979,4
2025-12-12 22:06:00,132.06,132.07,132.02,132.07,132.02,361.49792042,11
2025-12-12 22:07:00,132.06,132.13,132.06,132.13,132.08,9.6213,8
2025-12-12 22:08:00,132.12,132.26,132.12,132.26,132.13,1.57186567,7
2025-12-12 22:09:00,132.26,132.27,132.24,132.24,132.24,1.55983,4
2025-12-12 22:10:00,132.28,132.66,132.28,132.4,132.51,353.84781332,53
2025-12-12 22:11:00,132.57,132.6,132.56,132.58,132.57,3.57272519,14
2025-12-12 22:12:00,132.57,132.68,132.53,132.53,132.57,210.65790963,13
2025-12-12 22:13:00,132.48,132.64,132.48,132.64,132.63,2.85893373,10
2025-12-12 22:14:00,132.62,132.62,132.47,132.53,132.54,1.4227143,9
2025-12-12 22:15:00,132.51,132.58,132.51,132.51,132.55,560.35329297,9
2025-12-12 22:16:00,132.55,132.55,132.41,132.53,132.45,574.5263883,29
2025-12-12 22:17:00,132.53,132.53,132.47,132.47,132.52,15.27592266,4
2025-12-12 22:18:00,132.48,132.55,132.42,132.55,132.49,5.02140527,10
2025-12-12 22:19:00,132.53,132.57,132.53,132.57,132.54,0.52513824,6
2025-12-12 22:20:00,132.62,132.71,132.62,132.71,132.64,4.42569367,13
2025-12-12 22:21:00,132.72,132.84,132.72,132.81,132.81,24.08012362,12
2025-12-12 22:22:00,132.81,132.81,132.66,132.67,132.67,25.0883521,7
2025-12-12 22:23:00,132.67,132.68,132.67,132.68,132.67,159.12597335,3
2025-12-12 22:24:00,132.64,132.79,132.64,132.75,132.74,2.98802194,7
2025-12-12 22:25:00,132.76,132.77,132.75,132.75,132.76,73.8194666,5
2025-12-12 22:26:00,132.65,132.7,132.64,132.67,132.66,4.18953529,7
2025-12-12 22:27:00,132.67,132.67,132.52,132.53,132.61,12.26922576,15
2025-12-12 22:28:00,132.53,132.58,132.48,132.53,132.53,15.35516508,14
2025-12-12 22:29:00,132.55,132.63,132.55,132.61,132.61,22.66306392,15
2025-12-12 22:30:00,132.55,132.55,132.42,132.42,132.54,254.23939747,20
2025-12-12 22:31:00,132.42,132.42,132.36,132.39,132.36,59.36592167,12
2025-12-12 22:32:00,132.39,132.48,132.39,132.46,132.43,30.48393733,8
2025-12-12 22:33:00,132.44,132.44,132.44,132.44,132.44,0.07048,1
2025-12-12 22:34:00,132.55,132.65,132.55,132.61,132.58,2.97318036,12
2025-12-12 22:35:00,132.58,132.58,132.57,132.58,132.57,3.87493023,7
2025-12-12 22:36:00,132.67,132.71,132.65,132.65,132.69,0.53707864,3
2025-12-12 22:37:00,132.65,132.7,132.63,132.66,132.65,8.18316325,11
2025-12-12 22:38:00,132.62,132.67,132.62,132.67,132.64,14.93278441,10
2025-12-12 22:39:00,132.65,132.65,132.57,132.57,132.61,0.63131044,5
2025-12-12 22:40:00,132.58,132.64,132.57,132.63,132.59,6.35984515,10
2025-12-12 22:41:00,132.64,132.76,132.64,132.72,132.73,5.46953517,12
2025-12-12 22:42:00,132.67,132.71,132.67,132.71,132.7,0.71135,3
2025-12-12 22:43:00,132.71,132.71,132.6,132.63,132.6,65.32513396,6
2025-12-12 22:44:00,132.61,132.68,132.56,132.68,132.66,104.74371672,11
2025-12-12 22:45:00,132.68,132.69,132.62,132.63,132.66,3.12800861,8
2025-12-12 22:46:00,132.62,132.63,132.59,132.63,132.61,17.03377711,8
2025-12-12 22:47:00,132.69,132.69,132.5,132.5,132.57,43.13995121,13
2025-12-12 22:48:00,132.61,132.61,132.56,132.57,132.56,0.86678661,4
2025-12-12 22:49:00,132.56,132.57,132.56,132.56,132.56,0.78903595,5
2025-12-12 22:50:00,132.56,132.56,132.51,132.54,132.52,10.34987729,10
2025-12-12 22:51:00,132.53,132.54,132.52,132.52,132.53,48.61421968,8
2025-12-12 22:52:00,132.53,132.54,132.53,132.54,132.53,2.1205,3
2025-12-12 22:53:00,132.54,132.54,132.5,132.52,132.52,3.42754675,6
2025-12-12 22:54:00,132.52,132.52,132.46,132.46,132.48,0.80341,2
2025-12-12 22:55:00,132.59,132.64,132.58,132.63,132.6,4.89968234,9
2025-12-12 22:56:00,132.6,132.62,132.59,132.61,132.6,1.86037186,9
2025-12-12 22:57:00,132.6,132.6,132.6,132.6,132.6,0.61089294,4
2025-12-12 22:58:00,132.61,132.79,132.61,132.79,132.71,19.55985189,11
2025-12-12 22:59:00,132.71,132.74,132.68,132.71,132.69,30.93601767,14
2025-12-12 23:00:00,132.78,132.83,132.75,132.76,132.82,42.18472578,13
2025-12-12 23:01:00,132.76,132.76,132.71,132.74,132.71,22.72513482,13
2025-12-12 23:02:00,132.73,132.85,132.72,132.85,132.82,65.67387809,9
2025-12-12 23:03:00,132.91,132.96,132.87,132.89,132.89,54.62299462,17
2025-12-12 23:04:00,132.88,132.89,132.81,132.81,132.85,53.97228816,11
2025-12-12 23:05:00,132.82,132.99,132.82,132.99,132.97,44.22650191,16
2025-12-12 23:06:00,132.98,133.0,132.93,132.94,132.99,255.3282326,17
2025-12-12 23:07:00,132.98,132.98,132.87,132.87,132.9,6.32942922,14
2025-12-12 23:08:00,132.89,132.89,132.85,132.86,132.86,7.496,6
2025-12-12 23:09:00,132.85,132.85,132.82,132.82,132.82,11.43583484,8
2025-12-12 23:10:00,132.76,132.8,132.71,132.71,132.75,0.87721517,9
2025-12-12 23:11:00,132.68,132.78,132.67,132.78,132.69,4.67668469,11
2025-12-12 23:12:00,132.81,132.82,132.81,132.82,132.81,2.15182951,4
2025-12-12 23:13:00,132.86,132.86,132.81,132.81,132.85,10.7886789,9
2025-12-12 23:14:00,132.81,132.82,132.79,132.79,132.8,20.12305911,8
2025-12-12 23:15:00,132.85,132.85,132.81,132.81,132.81,0.37955163,8
2025-12-12 23:16:00,132.81,132.91,132.81,132.9,132.81,1.80299756,4
2025-12-12 23:17:00,132.84,132.84,132.7,132.72,132.79,18.20454646,11
2025-12-12 23:18:00,132.71,132.79,132.71,132.76,132.75,0.47639638,5
2025-12-12 23:19:00,132.75,132.81,132.72,132.72,132.75,12.12992247,15
2025-12-12 23:20:00,132.75,132.75,132.74,132.74,132.74,1.1209385,4
2025-12-12 23:21:00,132.73,132.78,132.73,132.77,132.75,3.59518911,8
2025-12-12 23:22:00,132.81,132.81,132.78,132.8,132.8,8.01349039,11
2025-12-12 23:23:00,132.78,132.79,132.69,132.69,132.72,1.8906,6
2025-12-12 23:24:00,132.67,132.72,132.65,132.71,132.67,3.60693784,9
2025-12-12 23:25:00,132.72,132.73,132.65,132.65,132.68,59.07021244,19
2025-12-12 23:26:00,132.66,132.66,132.62,132.63,132.63,8.66741802,9
2025-12-12 23:27:00,132.63,132.7,132.63,132.68,132.65,2.93114029,14
2025-12-12 23:28:00,132.67,132.68,132.61,132.61,132.61,0.82308,3
2025-12-12 23:29:00,132.6,132.61,132.54,132.56,132.56,57.84775179,11
2025-12-12 23:30:00,132.55,132.57,132.52,132.55,132.55,12.72491344,7
2025-12-12 23:31:00,132.55,132.69,132.55,132.67,132.68,81.04440503,5
2025-12-12 23:32:00,132.69,132.69,132.68,132.68,132.68,2.01540986,3
2025-12-12 23:33:00,132.67,132.67,132.67,132.67,132.67,0.30866247,3
2025-12-12 23:34:00,132.69,132.71,132.67,132.71,132.7,0.97355818,4
2025-12-12 23:35:00,132.71,132.72,132.7,132.7,132.71,7.51243409,6
2025-12-12 23:36:00,132.62,132.64,132.62,132.64,132.63,1.55504,3
2025-12-12 23:37:00,132.63,132.68,132.63,132.68,132.67,1.12674615,7
2025-12-12 23:38:00,132.69,132.71,132.68,132.69,132.69,15.55001046,10
2025-12-12 23:39:00,132.7,132.7,132.68,132.69,132.68,10.19414816,5
2025-12-12 23:40:00,132.68,132.68,132.61,132.64,132.64,5.87653477,9
2025-12-12 23:41:00,132.63,132.63,132.61,132.61,132.61,2.0364,4
2025-12-12 23:42:00,132.6,132.62,132.6,132.62,132.6,2.34949,4
2025-12-12 23:43:00,132.6,132.61,132.6,132.61,132.6,1.47276763,5
2025-12-12 23:44:00,132.6,132.62,132.6,132.6,132.6,21.66290125,10
2025-12-12 23:45:00,132.59,132.59,132.58,132.58,132.58,0.22141468,4
2025-12-12 23:46:00,132.59,132.59,132.59,132.59,132.59,25.37834661,4
2025-12-12 23:47:00,132.54,132.55,132.54,132.55,132.54,1.51003235,7
2025-12-12 23:48:00,132.55,132.55,132.55,132.55,132.55,2.9637073,4
2025-12-12 23:49:00,132.55,132.55,132.54,132.54,132.54,1.54294813,2
2025-12-12 23:50:00,132.54,132.54,132.53,132.54,132.53,6.13735,6
2025-12-12 23:51:00,132.53,132.61,132.53,132.6,132.56,2.81843606,8
2025-12-12 23:52:00,132.54,132.54,132.51,132.51,132.52,3.78543068,9
2025-12-12 23:53:00,132.51,132.51,132.39,132.42,132.45,19.60871916,8
2025-12-12 23:54:00,132.41,132.48,132.37,132.46,132.4,1018.00930577,31
2025-12-12 23:55:00,132.44,132.44,132.44,132.44,132.44,20.08531,1
