Ticker,Date,Open,High,Low,Close,Volume
QGMD,2023-02-28,1.0070,1.0470,1.0070,1.0100,4327963
QGMD,2023-03-01,1.0110,1.0450,1.0050,1.0340,8692071
QGMD,2023-03-02,1.0250,1.0540,1.0250,1.0440,3676551
QGMD,2023-03-06,1.0440,1.0800,1.0420,1.0460,8625788
QGMD,2023-03-07,1.0420,1.0700,1.0350,1.0430,8887431
QGMD,2023-03-08,1.0400,1.0400,1.0000,1.0060,6516265
QGMD,2023-03-09,1.0050,1.0330,1.0040,1.0070,4676196
QGMD,2023-03-12,1.0010,1.0010,0.9500,0.9660,3403513
QGMD,2023-03-13,0.9680,0.9920,0.9420,0.9420,1277946
QGMD,2023-03-14,0.9420,0.9420,0.8910,0.9000,2629669
QGMD,2023-03-15,0.9270,0.9320,0.8780,0.8780,3162668
QGMD,2023-03-16,0.8700,0.8700,0.8200,0.8320,2608601
QGMD,2023-03-19,0.8320,0.8320,0.8020,0.8260,1714270
QGMD,2023-03-20,0.8310,0.8500,0.7990,0.7990,4799109
QGMD,2023-03-21,0.7990,0.8350,0.7990,0.8140,3409378
QGMD,2023-03-22,0.8300,0.8710,0.8210,0.8370,6592588
QGMD,2023-03-23,0.8600,0.9200,0.8220,0.8970,18517912
QGMD,2023-03-26,0.9000,0.9650,0.9000,0.9270,18134596
QGMD,2023-03-27,0.9450,0.9600,0.9310,0.9500,6487732
QGMD,2023-03-28,0.9650,0.9680,0.9400,0.9440,8881466
QGMD,2023-03-29,0.9450,0.9600,0.9160,0.9460,5785943
QGMD,2023-03-30,0.9460,1.0240,0.9460,0.9950,17902402
QGMD,2023-04-02,1.0000,1.0250,0.9900,1.0160,6905419
QGMD,2023-04-03,1.0070,1.0550,1.0070,1.0250,9717595
QGMD,2023-04-04,1.0380,1.0500,1.0070,1.0070,4976620
QGMD,2023-04-05,1.0120,1.0280,1.0000,1.0160,6955033
QGMD,2023-04-06,1.0180,1.0370,1.0180,1.0230,5194454
QGMD,2023-04-09,1.0230,1.0340,1.0100,1.0130,1699166
QGMD,2023-04-10,1.0280,1.0280,1.0040,1.0070,1354710
QGMD,2023-04-11,1.0120,1.0450,1.0000,1.0320,9382012
QGMD,2023-04-12,1.0380,1.1170,1.0360,1.0700,15697823
QGMD,2023-04-13,1.0610,1.0900,1.0210,1.0390,6437820
QGMD,2023-04-16,1.0400,1.0460,0.9680,0.9840,5480539
QGMD,2023-04-17,0.9550,1.0080,0.9550,0.9620,4219575
QGMD,2023-04-18,0.9630,0.9900,0.9550,0.9680,1026457
QGMD,2023-04-19,0.9690,0.9860,0.9630,0.9640,1784645
QGMD,2023-04-20,0.9830,1.0060,0.9650,1.0000,8097771
QGMD,2023-04-26,1.0100,1.0890,1.0000,1.0830,18889132
QGMD,2023-04-27,1.1090,1.1680,1.0910,1.1600,25381352
QGMD,2023-04-30,1.1800,1.2120,1.1300,1.1840,12301012
QGMD,2023-05-01,1.1940,1.1940,1.1440,1.1660,3317594
QGMD,2023-05-02,1.1350,1.2150,1.1330,1.2130,10243967
QGMD,2023-05-03,1.2180,1.2650,1.1960,1.2030,14944740
QGMD,2023-05-04,1.2000,1.2500,1.1800,1.2310,11638575
QGMD,2023-05-07,1.2850,1.3540,1.2650,1.3350,28046464
QGMD,2023-05-08,1.3380,1.4500,1.3380,1.4500,28224786
QGMD,2023-05-09,1.4580,1.5390,1.4580,1.5030,17121220
QGMD,2023-05-10,1.5110,1.6530,1.5110,1.6530,14864510
QGMD,2023-05-11,1.7000,1.7680,1.6020,1.7000,22765020
QGMD,2023-05-14,1.7390,1.7470,1.6600,1.6810,8598123
QGMD,2023-05-15,1.6820,1.8040,1.6650,1.6720,18145144
QGMD,2023-05-16,1.6720,1.7750,1.6690,1.7430,14546635
QGMD,2023-05-17,1.7690,1.8770,1.7500,1.8400,20572536
QGMD,2023-05-18,1.8590,2.0240,1.8590,2.0240,24197592
QGMD,2023-05-21,2.0490,2.2200,2.0350,2.1090,29204182
QGMD,2023-05-22,2.1160,2.1560,2.0100,2.0700,8611451
QGMD,2023-05-23,2.0570,2.2770,2.0560,2.2770,33986208
QGMD,2023-05-24,2.3100,2.5030,2.2800,2.4880,34415784
QGMD,2023-05-25,2.5260,2.6890,2.2400,2.2400,42170032
QGMD,2023-05-28,2.2780,2.4580,2.2780,2.4260,21513956
QGMD,2023-05-29,2.5120,2.6200,2.5120,2.6090,24983380
QGMD,2023-05-30,2.6490,2.6880,2.3990,2.5200,30041332
QGMD,2023-05-31,2.5420,2.5920,2.3500,2.4900,9558267
QGMD,2023-06-01,2.4890,2.5500,2.4000,2.4070,5867782
QGMD,2023-06-04,2.4350,2.4850,2.3000,2.3690,10637811
QGMD,2023-06-05,2.3980,2.5490,2.3360,2.5380,16487398
QGMD,2023-06-06,2.5420,2.5490,2.4660,2.4800,18036928
QGMD,2023-06-07,2.4040,2.4850,2.3910,2.4100,9324048
QGMD,2023-06-08,2.4490,2.4720,2.4310,2.4480,5370201
QGMD,2023-06-11,2.4690,2.4690,2.4140,2.4180,4817444
QGMD,2023-06-12,2.4180,2.4270,2.3360,2.3700,4888636
QGMD,2023-06-13,2.3950,2.4500,2.3740,2.3990,8022178
QGMD,2023-06-14,2.3980,2.4080,2.3500,2.3610,3834964
QGMD,2023-06-15,2.3700,2.4480,2.2010,2.3660,18823142
QGMD,2023-06-18,2.4290,2.4290,2.3000,2.3000,8294950
QGMD,2023-06-19,2.3000,2.3980,2.2520,2.3550,8208323
QGMD,2023-06-20,2.3670,2.3980,2.3100,2.3500,3455009
QGMD,2023-06-21,2.3500,2.3500,2.2700,2.2810,2169725
QGMD,2023-06-22,2.2740,2.2740,2.1020,2.1920,3809851
QGMD,2023-06-25,2.1100,2.1890,2.0000,2.0150,5156377
QGMD,2023-06-26,2.0000,2.1700,1.9800,2.1000,6467679
QGMD,2023-07-02,2.1110,2.2850,2.1110,2.2800,7258296
QGMD,2023-07-03,2.2820,2.3600,2.2600,2.2800,7452949
QGMD,2023-07-04,2.2530,2.4800,2.2530,2.3900,21112128
QGMD,2023-07-05,2.4050,2.4300,2.2700,2.3090,18146428
QGMD,2023-07-06,2.2970,2.3390,2.2220,2.2540,9205292
QGMD,2023-07-09,2.2850,2.3300,2.2800,2.2950,4991747
QGMD,2023-07-10,2.3110,2.3110,2.1610,2.1610,5400814
QGMD,2023-07-11,2.2000,2.3000,2.2000,2.2800,6976477
QGMD,2023-07-12,2.2970,2.3810,2.2630,2.3550,11869850
QGMD,2023-07-13,2.3700,2.5800,2.3410,2.5000,41859436
QGMD,2023-07-16,2.5550,2.6400,2.5280,2.5490,37790904
QGMD,2023-07-17,2.5470,2.5500,2.4000,2.4000,12615405
QGMD,2023-07-18,2.4490,2.4620,2.3800,2.4380,5679860
QGMD,2023-07-19,2.4390,2.5190,2.4300,2.4390,8462117
QGMD,2023-07-20,2.4500,2.4800,2.4000,2.4000,3871913
QGMD,2023-07-23,2.3900,2.4790,2.3750,2.4050,6653136
QGMD,2023-07-24,2.4120,2.5250,2.3870,2.4810,16973424
QGMD,2023-07-25,2.4990,2.5180,2.4450,2.4900,7318565
QGMD,2023-07-26,2.4900,2.5490,2.4600,2.5300,5996153
QGMD,2023-07-27,2.5490,2.5550,2.4890,2.4890,4827213
QGMD,2023-07-30,2.5110,2.5110,2.4500,2.4510,5741218
QGMD,2023-07-31,2.4050,2.5000,2.4050,2.4270,7505648
QGMD,2023-08-01,2.4270,2.4390,2.3860,2.4000,3490644
QGMD,2023-08-02,2.4000,2.4470,2.3830,2.4060,3284009
QGMD,2023-08-03,2.4000,2.4360,2.4000,2.4010,3318410
QGMD,2023-08-06,2.4010,2.4200,2.4000,2.4100,2413047
QGMD,2023-08-07,2.4000,2.4150,2.3800,2.3800,2109376
QGMD,2023-08-08,2.3800,2.4390,2.3610,2.4230,2124978
QGMD,2023-08-09,2.4000,2.4760,2.3830,2.4120,8623706
QGMD,2023-08-10,2.4390,2.4420,2.3950,2.4000,3160346
QGMD,2023-08-13,2.4020,2.4900,2.4020,2.4590,17022332
QGMD,2023-08-14,2.4580,2.5010,2.4050,2.4430,9629132
QGMD,2023-08-15,2.4200,2.4490,2.4150,2.4270,1614290
QGMD,2023-08-16,2.4150,2.4640,2.4150,2.4430,1499176
QGMD,2023-08-17,2.4200,2.4400,2.4000,2.4070,1440507
QGMD,2023-08-20,2.4200,2.4800,2.4200,2.4500,4941515
QGMD,2023-08-21,2.4530,2.4750,2.3600,2.3600,3885144
QGMD,2023-08-22,2.3470,2.3970,2.3010,2.3200,2755789
QGMD,2023-08-23,2.3070,2.3320,2.2800,2.3300,2397611
QGMD,2023-08-24,2.2860,2.3600,2.2860,2.3330,714360
QGMD,2023-08-27,2.3060,2.3900,2.3060,2.3500,1403381
QGMD,2023-08-28,2.3310,2.3550,2.3110,2.3200,1573921
QGMD,2023-08-29,2.3590,2.3640,2.2750,2.3460,1633743
QGMD,2023-08-30,2.3140,2.3720,2.3140,2.3490,794415
QGMD,2023-08-31,2.3270,2.5080,2.3210,2.3600,11753991
QGMD,2023-09-03,2.3820,2.4360,2.3000,2.3100,11094854
QGMD,2023-09-04,2.3000,2.3480,2.2800,2.2900,2799621
QGMD,2023-09-05,2.2890,2.2890,2.2200,2.2240,5876276
QGMD,2023-09-06,2.2490,2.2850,2.2220,2.2720,3063594
QGMD,2023-09-07,2.2960,2.2980,2.2400,2.2560,1864609
QGMD,2023-09-10,2.2500,2.2790,2.2410,2.2560,1521983
QGMD,2023-09-11,2.2480,2.2850,2.2300,2.2470,6192848
QGMD,2023-09-12,2.2310,2.2600,2.2260,2.2450,5647485
QGMD,2023-09-13,2.2430,2.2430,2.1900,2.1950,4802382
QGMD,2023-09-14,2.2000,2.2000,2.1160,2.1450,6875007
QGMD,2023-09-17,2.0910,2.1100,1.9310,1.9310,18371756
QGMD,2023-09-18,1.9310,1.9310,1.7800,1.8900,17002798
QGMD,2023-09-19,1.9030,1.9290,1.8600,1.8600,9796941
QGMD,2023-09-20,1.8650,1.8790,1.7770,1.8050,6824204
QGMD,2023-09-21,1.7800,1.8440,1.7800,1.8080,3444454
QGMD,2023-09-24,1.7800,1.8150,1.7600,1.7600,3086036
QGMD,2023-09-25,1.7580,1.7770,1.7320,1.7330,2869069
QGMD,2023-09-26,1.7340,1.8440,1.7340,1.8100,10369856
QGMD,2023-09-27,1.8110,1.8300,1.7860,1.7900,3342791
QGMD,2023-09-28,1.8000,1.8130,1.7520,1.7770,4116660
QGMD,2023-10-01,1.7770,1.7970,1.7500,1.7670,1910640
QGMD,2023-10-02,1.7690,1.7840,1.7630,1.7690,1190240
QGMD,2023-10-03,1.7610,1.8090,1.7610,1.7820,4175473
QGMD,2023-10-04,1.7710,1.7760,1.7160,1.7600,5118353
QGMD,2023-10-05,1.7600,1.7700,1.6620,1.6810,4154797
QGMD,2023-10-08,1.6800,1.6900,1.6300,1.6410,3271267
QGMD,2023-10-09,1.6450,1.6580,1.5370,1.5630,4005065
QGMD,2023-10-10,1.6090,1.6640,1.5560,1.6200,4895719
QGMD,2023-10-11,1.6080,1.6880,1.6080,1.6720,5586421
QGMD,2023-10-12,1.6860,1.7090,1.6750,1.6750,4362827
QGMD,2023-10-15,1.6760,1.6950,1.6200,1.6280,2852247
QGMD,2023-10-16,1.6170,1.6260,1.5650,1.5890,2778168
QGMD,2023-10-17,1.5910,1.6270,1.5700,1.5980,1856188
QGMD,2023-10-18,1.5900,1.5900,1.5450,1.5450,1687234
QGMD,2023-10-19,1.5550,1.5550,1.4450,1.4900,3420558
QGMD,2023-10-22,1.4510,1.4750,1.3790,1.4700,4275567
QGMD,2023-10-23,1.4460,1.5030,1.4310,1.4470,3059491
QGMD,2023-10-24,1.4670,1.4670,1.3400,1.3400,5036651
QGMD,2023-10-25,1.3400,1.3870,1.3000,1.3030,2014623
QGMD,2023-10-26,1.3040,1.3480,1.2550,1.2560,2731803
QGMD,2023-10-29,1.2760,1.2780,1.2000,1.2400,4327606
QGMD,2023-10-30,1.2730,1.3640,1.2730,1.3640,8695305
QGMD,2023-10-31,1.4990,1.5000,1.4800,1.5000,10817898
QGMD,2023-11-01,1.5500,1.5500,1.4520,1.5220,16224020
QGMD,2023-11-02,1.5470,1.5850,1.5110,1.5420,15935317
QGMD,2023-11-05,1.5430,1.5970,1.5320,1.5540,8444390
QGMD,2023-11-06,1.5750,1.5750,1.5160,1.5280,5076516
QGMD,2023-11-07,1.5300,1.5830,1.5200,1.5390,8538803
QGMD,2023-11-08,1.5500,1.5740,1.5220,1.5400,3423479
QGMD,2023-11-09,1.5350,1.5840,1.5250,1.5490,4654355
QGMD,2023-11-12,1.5500,1.6230,1.5500,1.6050,10714600
QGMD,2023-11-13,1.6270,1.6370,1.6020,1.6030,4321717
QGMD,2023-11-14,1.6250,1.6290,1.5730,1.6000,4028621
QGMD,2023-11-15,1.5910,1.6310,1.5900,1.6100,5488261
QGMD,2023-11-16,1.6100,1.6120,1.5810,1.5840,3529939
QGMD,2023-11-19,1.5960,1.5970,1.5630,1.5820,2949616
QGMD,2023-11-20,1.5970,1.5980,1.5500,1.5730,2673308
QGMD,2023-11-21,1.5880,1.5880,1.5330,1.5390,3031424
QGMD,2023-11-22,1.5390,1.5960,1.5360,1.5780,3876477
QGMD,2023-11-23,1.5710,1.5960,1.5550,1.5550,3120362
QGMD,2023-11-26,1.5550,1.5790,1.5360,1.5370,1962165
QGMD,2023-11-27,1.5370,1.5380,1.5000,1.5090,1779981
QGMD,2023-11-28,1.5390,1.5440,1.4910,1.5180,885330
QGMD,2023-11-29,1.5180,1.5470,1.5010,1.5060,335902
QGMD,2023-11-30,1.5060,1.5240,1.5000,1.5090,1448398
QGMD,2023-12-03,1.5090,1.5250,1.5000,1.5000,657148
QGMD,2023-12-04,1.5200,1.5200,1.4530,1.4700,3388346
QGMD,2023-12-05,1.4300,1.4800,1.4300,1.4700,1283493
QGMD,2023-12-06,1.4540,1.4890,1.4540,1.4550,552487
QGMD,2023-12-07,1.4270,1.4440,1.4270,1.4300,791434
QGMD,2023-12-10,1.4290,1.4600,1.4270,1.4430,1545432
QGMD,2023-12-11,1.4430,1.4490,1.4160,1.4200,1368602
QGMD,2023-12-12,1.4200,1.4380,1.4120,1.4200,580062
QGMD,2023-12-13,1.4130,1.4440,1.4130,1.4250,1298248
QGMD,2023-12-14,1.4260,1.4700,1.4070,1.4070,2404434
QGMD,2023-12-19,1.4160,1.4730,1.4160,1.4630,3581886
QGMD,2023-12-20,1.4650,1.5450,1.4650,1.5370,6924489
QGMD,2023-12-21,1.5590,1.5930,1.5380,1.5670,5674366
QGMD,2023-12-24,1.5670,1.6190,1.5670,1.6000,3148561
QGMD,2023-12-25,1.6010,1.6350,1.5850,1.6130,3083046
QGMD,2023-12-26,1.5950,1.6150,1.5840,1.5970,1282681
QGMD,2023-12-27,1.5860,1.6080,1.5800,1.5900,1307477
QGMD,2023-12-28,1.5860,1.5940,1.5510,1.5580,3643940
QGMD,2023-12-31,1.4030,1.4890,1.4030,1.4510,8759625
QGMD,2024-01-02,1.4770,1.4770,1.4510,1.4550,2061566
QGMD,2024-01-03,1.4460,1.4620,1.4200,1.4200,1910376
QGMD,2024-01-04,1.4200,1.4470,1.4070,1.4290,2029068
QGMD,2024-01-07,1.4200,1.4340,1.4100,1.4320,1372353
QGMD,2024-01-08,1.4320,1.4320,1.4060,1.4110,2571771
QGMD,2024-01-09,1.4120,1.4600,1.4000,1.4360,6151857
QGMD,2024-01-10,1.4510,1.4510,1.4020,1.4020,1540087
QGMD,2024-01-11,1.4060,1.4220,1.4050,1.4180,771480
QGMD,2024-01-14,1.4040,1.4180,1.3990,1.4000,3502050
QGMD,2024-01-15,1.4000,1.4120,1.3880,1.3890,1418327
QGMD,2024-01-16,1.3890,1.4090,1.3800,1.3920,1209503
QGMD,2024-01-17,1.4120,1.4130,1.3720,1.3860,3885329
QGMD,2024-01-18,1.4000,1.4010,1.3370,1.3520,1602307
QGMD,2024-01-21,1.3260,1.3850,1.3260,1.3260,870612
QGMD,2024-01-22,1.3250,1.3540,1.3050,1.3050,1470693
QGMD,2024-01-23,1.3060,1.3150,1.2840,1.2860,2232374
QGMD,2024-01-24,1.2840,1.2990,1.2500,1.2640,960968
QGMD,2024-01-25,1.2640,1.2880,1.2510,1.2680,1449056
QGMD,2024-01-28,1.2800,1.2900,1.2640,1.2640,2117742
QGMD,2024-01-29,1.2880,1.2880,1.2270,1.2370,1154863
QGMD,2024-01-30,1.2120,1.2500,1.2120,1.2170,3106656
QGMD,2024-01-31,1.2120,1.2450,1.2120,1.2250,2618833
QGMD,2024-02-01,1.2210,1.2270,1.2000,1.2000,2207003
QGMD,2024-02-04,1.1720,1.2500,1.1710,1.2220,8019384
QGMD,2024-02-05,1.2400,1.2500,1.2180,1.2200,5101968
QGMD,2024-02-06,1.2130,1.2250,1.2000,1.2050,2267396
QGMD,2024-02-07,1.2200,1.2310,1.1840,1.2090,5480481
QGMD,2024-02-08,1.1940,1.2150,1.1770,1.1860,3905810
QGMD,2024-02-11,1.1730,1.2100,1.1720,1.1830,3030189
QGMD,2024-02-12,1.1840,1.2000,1.1690,1.1870,5321161
QGMD,2024-02-14,1.1730,1.1940,1.1730,1.1740,3156991
QGMD,2024-02-15,1.1880,1.2910,1.1700,1.2910,18118246
QGMD,2024-02-18,1.3130,1.4200,1.3130,1.4080,16133645
QGMD,2024-02-19,1.4220,1.4870,1.4080,1.4090,21873334
QGMD,2024-02-20,1.4000,1.4600,1.3720,1.4000,10792078
QGMD,2024-02-21,1.4000,1.4440,1.4000,1.4140,5267722
QGMD,2024-02-22,1.4340,1.4700,1.4200,1.4250,10235767
QGMD,2024-02-25,1.4380,1.4400,1.3860,1.4050,6843105
QGMD,2024-02-26,1.4060,1.4390,1.3890,1.4070,11576111
QGMD,2024-02-27,1.4110,1.5440,1.4110,1.5000,38569208
QGMD,2024-02-28,1.5350,1.5450,1.4950,1.5000,11197596
QGMD,2024-02-29,1.4900,1.5170,1.4800,1.4860,8952107
QGMD,2024-03-04,1.4600,1.5130,1.4510,1.4640,7168054
QGMD,2024-03-05,1.4650,1.4730,1.4370,1.4410,3597619
QGMD,2024-03-06,1.4300,1.4330,1.3920,1.4230,4935457
QGMD,2024-03-07,1.4010,1.4850,1.4010,1.4850,13541673
QGMD,2024-03-10,1.4900,1.4970,1.4550,1.4560,4927491
QGMD,2024-03-11,1.4710,1.4710,1.4250,1.4400,2588148
QGMD,2024-03-12,1.4320,1.4970,1.4320,1.4500,5940186
QGMD,2024-03-13,1.4490,1.4670,1.4310,1.4520,5583260
QGMD,2024-03-14,1.4450,1.4620,1.4310,1.4310,3795319
QGMD,2024-03-17,1.4280,1.4470,1.4160,1.4230,2487307
QGMD,2024-03-18,1.4230,1.4340,1.3950,1.4020,4233198
QGMD,2024-03-19,1.3950,1.4390,1.3950,1.4110,4234598
QGMD,2024-03-20,1.4110,1.4160,1.3960,1.4050,1393459
QGMD,2024-03-21,1.3990,1.4250,1.3950,1.4170,1516530
QGMD,2024-03-24,1.4230,1.4230,1.3950,1.3950,2476186
QGMD,2024-03-25,1.3960,1.3960,1.3290,1.3290,4024252
QGMD,2024-03-26,1.3300,1.3400,1.2900,1.2900,3099704
QGMD,2024-03-27,1.3160,1.3160,1.2950,1.3000,2025995
QGMD,2024-03-28,1.3250,1.3460,1.3000,1.3150,5202525
QGMD,2024-03-31,1.3160,1.3270,1.2970,1.2970,2008524
QGMD,2024-04-01,1.2820,1.3750,1.2500,1.3410,12763661
QGMD,2024-04-02,1.3650,1.4190,1.3510,1.3870,10587566
QGMD,2024-04-03,1.3870,1.4400,1.3870,1.4000,10319083
QGMD,2024-04-04,1.4180,1.4300,1.4000,1.4030,5478960
QGMD,2024-04-07,1.4030,1.4250,1.3980,1.4000,4734887
QGMD,2024-04-08,1.4000,1.4250,1.4000,1.4200,5221955
QGMD,2024-04-14,1.3790,1.4180,1.3790,1.4070,4722102
QGMD,2024-04-15,1.4230,1.4350,1.4150,1.4170,4759983
QGMD,2024-04-16,1.4270,1.4340,1.3910,1.3910,5403930
QGMD,2024-04-17,1.3910,1.4100,1.3720,1.3960,3046997
QGMD,2024-04-18,1.3960,1.4100,1.3860,1.3870,3217182
QGMD,2024-04-21,1.3910,1.4180,1.3900,1.3900,7496370
QGMD,2024-04-22,1.3900,1.4070,1.3700,1.3710,2104444
QGMD,2024-04-23,1.3700,1.3880,1.3700,1.3710,3609354
QGMD,2024-04-24,1.3720,1.3810,1.3500,1.3500,2890084
QGMD,2024-04-25,1.3500,1.3530,1.3210,1.3290,3285995
QGMD,2024-04-28,1.3250,1.3930,1.3250,1.3510,7063769
QGMD,2024-04-29,1.3600,1.3870,1.3570,1.3700,5634982
QGMD,2024-04-30,1.3790,1.4300,1.3710,1.3900,15695918
QGMD,2024-05-01,1.4040,1.4170,1.3800,1.4020,5634662
QGMD,2024-05-02,1.4030,1.4500,1.4030,1.4490,15225449
QGMD,2024-05-05,1.4730,1.5930,1.4700,1.5930,25998512
QGMD,2024-05-06,1.6300,1.7270,1.5800,1.5800,30806000
QGMD,2024-05-07,1.5800,1.7250,1.5500,1.7100,36458808
QGMD,2024-05-08,1.7890,1.8700,1.7100,1.8610,35409728
QGMD,2024-05-09,1.8600,1.8710,1.7500,1.7640,17705578
QGMD,2024-05-12,1.7800,1.8200,1.6840,1.7350,13950047
QGMD,2024-05-13,1.7480,1.8600,1.6960,1.8600,26641190
QGMD,2024-05-14,1.8880,1.9280,1.8610,1.8610,23928768
QGMD,2024-05-15,1.8610,1.8650,1.8000,1.8080,8381146
QGMD,2024-05-16,1.8000,1.8280,1.7850,1.7900,11722087
QGMD,2024-05-19,1.7630,1.8550,1.7630,1.8200,14282816
QGMD,2024-05-20,1.8600,1.9210,1.8600,1.9100,18383672
